From; To; Shift; Time 
Depot_4;Depot_7;3;24.28
Depot_4;Depot_4;6;24.28
Depot_4;Depot_5;7;24.29
Depot_4;Depot_3;2;24.29
Depot_4;Depot_2;6;24.29
Depot_4;Depot_4;2;24.29
Depot_4;Depot_2;2;24.30
Depot_4;Depot_9;3;24.30
Depot_4;Depot_0;8;24.30
Depot_4;Depot_8;7;24.30
Depot_4;Depot_9;2;24.30
Depot_4;Depot_4;2;24.31
Depot_4;Depot_9;3;24.31
Depot_4;Depot_3;7;24.31
Depot_4;Depot_5;3;24.32
Depot_4;Depot_5;1;24.32
Depot_4;Depot_2;4;24.32
Depot_4;Depot_6;8;24.32
Depot_4;Depot_1;8;24.32
Depot_4;Depot_2;5;24.33
Depot_4;Depot_9;2;24.33
Depot_4;Depot_6;8;24.33
Depot_4;Depot_4;5;24.34
Depot_4;Depot_4;6;24.34
Depot_4;Depot_6;4;24.34
Depot_4;Depot_0;3;24.34
Depot_4;Depot_6;2;24.34
Depot_4;Depot_4;1;24.35
Depot_4;Depot_8;2;24.35
Depot_4;Depot_9;7;24.35
Depot_4;Depot_1;2;24.36
Depot_4;Depot_9;1;24.36
Depot_4;Depot_5;1;24.36
Depot_4;Depot_0;4;24.36
Depot_4;Depot_1;7;24.37
Depot_4;Depot_9;2;24.37
Depot_4;Depot_9;7;24.37
Depot_4;Depot_7;8;24.37
Depot_4;Depot_1;8;24.38
Depot_4;Depot_8;3;24.38
Depot_4;Depot_9;2;24.38
Depot_4;Depot_1;8;24.38
Depot_4;Depot_3;3;24.38
Depot_4;Depot_7;1;24.39
Depot_4;Depot_0;2;24.39
Depot_4;Depot_8;8;24.39
Depot_4;Depot_1;3;24.39
Depot_4;Depot_2;2;24.40
Depot_4;Depot_8;8;24.40
Depot_4;Depot_4;7;24.40
Depot_4;Depot_9;2;24.41
Depot_4;Depot_3;4;24.41
Depot_4;Depot_6;1;24.41
Depot_4;Depot_1;7;24.41
Depot_4;Depot_5;6;24.41
Depot_4;Depot_7;4;24.42
Depot_4;Depot_6;4;24.42
Depot_4;Depot_0;3;24.42
Depot_4;Depot_2;7;24.43
Depot_4;Depot_1;4;24.43
Depot_4;Depot_1;7;24.43
Depot_4;Depot_2;1;24.43
Depot_4;Depot_1;7;24.43
Depot_4;Depot_9;5;24.44
Depot_4;Depot_6;2;24.44
Depot_4;Depot_7;8;24.44
Depot_4;Depot_0;3;24.45
Depot_4;Depot_9;2;24.45
Depot_4;Depot_9;2;24.45
Depot_4;Depot_8;1;24.45
Depot_4;Depot_8;2;24.45
Depot_4;Depot_8;6;24.46
Depot_4;Depot_9;5;24.46
Depot_4;Depot_5;6;24.46
Depot_4;Depot_6;8;24.46
Depot_4;Depot_5;8;24.47
Depot_4;Depot_0;4;24.47
Depot_4;Depot_1;7;24.47
Depot_4;Depot_4;1;24.48
Depot_4;Depot_6;7;24.48
Depot_4;Depot_0;8;24.48
Depot_4;Depot_4;3;24.48
Depot_4;Depot_1;4;24.48
Depot_4;Depot_6;1;24.49
Depot_4;Depot_8;5;24.49
Depot_4;Depot_8;5;24.49
Depot_4;Depot_7;3;24.50
Depot_4;Depot_1;3;24.50
Depot_4;Depot_1;3;24.50
Depot_4;Depot_3;2;24.50
Depot_4;Depot_0;5;24.50
Depot_4;Depot_3;8;24.51
Depot_4;Depot_2;5;24.51
Depot_4;Depot_0;7;24.51
Depot_4;Depot_8;6;24.52
Depot_4;Depot_7;1;24.52
Depot_4;Depot_9;7;24.52
Depot_4;Depot_6;4;24.52
Depot_4;Depot_9;8;24.52
Depot_4;Depot_2;5;24.53
Depot_4;Depot_1;3;24.53
Depot_4;Depot_8;4;24.53
Depot_4;Depot_9;8;24.54
Depot_4;Depot_6;2;24.54
Depot_4;Depot_3;1;24.54
Depot_4;Depot_7;4;24.54
Depot_4;Depot_9;3;24.55
Depot_4;Depot_9;8;24.55
Depot_4;Depot_5;6;24.55
Depot_4;Depot_9;1;24.55
Depot_4;Depot_0;1;24.55
Depot_4;Depot_4;7;24.56
Depot_4;Depot_6;5;24.56
Depot_4;Depot_3;5;24.56
Depot_4;Depot_3;8;24.57
Depot_4;Depot_8;6;24.57
Depot_4;Depot_0;6;24.57
Depot_4;Depot_3;8;24.57
Depot_4;Depot_9;2;24.57
Depot_4;Depot_3;6;24.58
Depot_4;Depot_5;5;24.58
Depot_4;Depot_2;2;24.58
Depot_4;Depot_7;4;24.59
Depot_4;Depot_3;2;24.59
Depot_4;Depot_7;1;24.59
Depot_4;Depot_7;5;24.59
Depot_4;Depot_6;4;24.59
Depot_4;Depot_1;6;24.60
Depot_4;Depot_1;6;24.60
Depot_4;Depot_2;2;24.60
Depot_4;Depot_6;3;24.61
Depot_4;Depot_7;8;24.61
Depot_4;Depot_9;3;24.61
Depot_4;Depot_0;7;24.61
Depot_4;Depot_2;8;24.62
Depot_4;Depot_7;1;24.62
Depot_4;Depot_5;4;24.62
Depot_4;Depot_3;7;24.62
Depot_4;Depot_0;2;24.62
Depot_4;Depot_2;2;24.63
Depot_4;Depot_1;7;24.63
Depot_4;Depot_3;5;24.63
Depot_4;Depot_9;4;24.63
Depot_4;Depot_4;8;24.64
Depot_4;Depot_0;2;24.64
Depot_4;Depot_4;2;24.64
Depot_4;Depot_5;6;24.64
Depot_4;Depot_8;1;24.65
Depot_4;Depot_3;8;24.65
Depot_4;Depot_6;5;24.65
Depot_4;Depot_3;3;24.66
Depot_4;Depot_2;3;24.66
Depot_4;Depot_7;5;24.66
Depot_4;Depot_6;5;24.66
Depot_4;Depot_2;5;24.66
Depot_4;Depot_6;7;24.67
Depot_4;Depot_3;7;24.67
Depot_4;Depot_4;5;24.67
Depot_4;Depot_6;7;24.68
Depot_4;Depot_1;2;24.68
Depot_4;Depot_8;3;24.68
Depot_4;Depot_9;7;24.68
Depot_4;Depot_5;7;24.68
Depot_4;Depot_4;3;24.69
Depot_4;Depot_5;6;24.69
Depot_4;Depot_7;1;24.69
Depot_4;Depot_3;2;24.70
Depot_4;Depot_1;5;24.70
Depot_4;Depot_3;7;24.70
Depot_4;Depot_1;5;24.70
Depot_4;Depot_8;5;24.70
Depot_4;Depot_0;6;24.71
Depot_4;Depot_2;1;24.71
Depot_4;Depot_8;4;24.71
Depot_4;Depot_8;6;24.71
Depot_4;Depot_3;6;24.72
Depot_4;Depot_7;5;24.72
Depot_4;Depot_4;7;24.72
Depot_4;Depot_4;8;24.73
Depot_4;Depot_2;1;24.73
Depot_4;Depot_0;6;24.73
Depot_4;Depot_7;2;24.73
Depot_4;Depot_0;5;24.73
Depot_4;Depot_5;1;24.74
Depot_4;Depot_4;4;24.74
Depot_4;Depot_7;8;24.74
Depot_4;Depot_2;6;24.75
Depot_4;Depot_7;4;24.75
Depot_4;Depot_9;6;24.75
Depot_4;Depot_1;4;24.75
Depot_4;Depot_7;8;24.75
Depot_4;Depot_2;5;24.76
Depot_4;Depot_0;1;24.76
Depot_4;Depot_1;1;24.76
Depot_4;Depot_9;2;24.77
Depot_4;Depot_6;2;24.77
Depot_4;Depot_1;5;24.77
Depot_4;Depot_6;3;24.77
Depot_4;Depot_1;8;24.77
Depot_4;Depot_8;4;24.78
Depot_4;Depot_6;6;24.78
Depot_4;Depot_9;7;24.78
Depot_4;Depot_7;8;24.79
Depot_4;Depot_1;8;24.79
Depot_4;Depot_5;1;24.79
Depot_4;Depot_3;6;24.79
Depot_4;Depot_8;4;24.80
Depot_4;Depot_0;2;24.80
Depot_4;Depot_9;3;24.80
Depot_4;Depot_8;1;24.80
Depot_4;Depot_2;7;24.80
Depot_4;Depot_6;6;24.81
Depot_4;Depot_9;8;24.81
Depot_4;Depot_7;3;24.81
Depot_4;Depot_7;8;24.82
Depot_4;Depot_4;8;24.82
Depot_4;Depot_1;6;24.82
Depot_4;Depot_1;1;24.82
Depot_4;Depot_0;8;24.82
Depot_4;Depot_5;5;24.83
Depot_4;Depot_5;1;24.83
Depot_4;Depot_6;6;24.83
Depot_4;Depot_3;1;24.84
Depot_4;Depot_9;3;24.84
Depot_4;Depot_0;6;24.84
Depot_4;Depot_5;1;24.84
Depot_4;Depot_2;7;24.84
Depot_4;Depot_2;6;24.85
Depot_4;Depot_5;3;24.85
Depot_4;Depot_2;7;24.85
Depot_4;Depot_6;7;24.86
Depot_4;Depot_1;5;24.86
Depot_4;Depot_3;6;24.86
Depot_4;Depot_4;5;24.86
Depot_4;Depot_3;1;24.87
Depot_4;Depot_9;3;24.87
Depot_4;Depot_5;4;24.87
Depot_4;Depot_3;4;24.87
Depot_4;Depot_5;5;24.88
Depot_4;Depot_7;3;24.88
Depot_4;Depot_9;1;24.88
Depot_4;Depot_4;7;24.88
Depot_4;Depot_8;8;24.88
Depot_4;Depot_7;6;24.89
Depot_4;Depot_3;5;24.89
Depot_4;Depot_7;7;24.89
Depot_4;Depot_7;2;24.89
Depot_4;Depot_2;6;24.90
Depot_4;Depot_3;3;24.90
Depot_4;Depot_4;1;24.90
Depot_4;Depot_5;4;24.91
Depot_4;Depot_9;2;24.91
Depot_4;Depot_9;6;24.91
Depot_4;Depot_6;6;24.91
Depot_4;Depot_1;1;24.91
Depot_4;Depot_0;4;24.92
Depot_4;Depot_2;5;24.92
Depot_4;Depot_9;7;24.92
Depot_4;Depot_2;7;24.93
Depot_4;Depot_8;1;24.93
Depot_4;Depot_6;4;24.93
Depot_4;Depot_5;5;24.93
Depot_4;Depot_3;7;24.93
Depot_4;Depot_5;1;24.94
Depot_4;Depot_6;1;24.94
Depot_4;Depot_5;4;24.94
Depot_4;Depot_9;7;24.95
Depot_4;Depot_5;5;24.95
Depot_4;Depot_4;2;24.95
Depot_4;Depot_7;6;24.95
Depot_4;Depot_0;7;24.95
Depot_4;Depot_8;1;24.96
Depot_4;Depot_7;1;24.96
Depot_4;Depot_6;5;24.96
Depot_4;Depot_1;8;24.96
Depot_4;Depot_4;2;24.97
Depot_4;Depot_5;1;24.97
Depot_4;Depot_7;7;24.97
Depot_4;Depot_5;3;24.98
Depot_4;Depot_6;1;24.98
Depot_4;Depot_9;1;24.98
Depot_4;Depot_3;8;24.98
Depot_4;Depot_0;2;24.98
Depot_4;Depot_7;2;24.99
Depot_4;Depot_1;1;24.99
Depot_4;Depot_7;3;24.99
Depot_4;Depot_9;7;25.00
Depot_4;Depot_1;2;25.00
Depot_5;Depot_9;6;20.00
Depot_5;Depot_8;7;20.00
Depot_5;Depot_4;5;20.00
Depot_5;Depot_9;2;20.01
Depot_5;Depot_2;3;20.01
Depot_5;Depot_4;2;20.01
Depot_5;Depot_1;7;20.02
Depot_5;Depot_4;1;20.02
Depot_5;Depot_2;2;20.02
Depot_5;Depot_8;7;20.02
Depot_5;Depot_7;5;20.02
Depot_5;Depot_0;8;20.03
Depot_5;Depot_7;3;20.03
Depot_5;Depot_1;2;20.03
Depot_5;Depot_2;8;20.04
Depot_5;Depot_1;5;20.04
Depot_5;Depot_9;7;20.04
Depot_5;Depot_8;5;20.04
Depot_5;Depot_4;7;20.05
Depot_5;Depot_9;2;20.05
Depot_5;Depot_6;8;20.05
Depot_5;Depot_5;5;20.05
Depot_5;Depot_1;6;20.05
Depot_5;Depot_1;6;20.06
Depot_5;Depot_8;8;20.06
Depot_5;Depot_4;4;20.06
Depot_5;Depot_8;2;20.07
Depot_5;Depot_5;3;20.07
Depot_5;Depot_4;8;20.07
Depot_5;Depot_7;5;20.07
Depot_5;Depot_9;6;20.07
Depot_5;Depot_2;7;20.08
Depot_5;Depot_0;2;20.08
Depot_5;Depot_4;7;20.08
Depot_5;Depot_1;1;20.09
Depot_5;Depot_2;2;20.09
Depot_5;Depot_4;2;20.09
Depot_5;Depot_2;7;20.09
Depot_5;Depot_0;1;20.09
Depot_5;Depot_9;1;20.10
Depot_5;Depot_7;1;20.10
Depot_5;Depot_8;2;20.10
Depot_5;Depot_8;1;20.11
Depot_5;Depot_3;6;20.11
Depot_5;Depot_9;5;20.11
Depot_5;Depot_0;7;20.11
Depot_5;Depot_1;6;20.11
Depot_5;Depot_3;4;20.12
Depot_5;Depot_1;3;20.12
Depot_5;Depot_5;4;20.12
Depot_5;Depot_3;2;20.12
Depot_5;Depot_1;6;20.13
Depot_5;Depot_1;7;20.13
Depot_5;Depot_6;8;20.13
Depot_5;Depot_7;1;20.14
Depot_5;Depot_5;3;20.14
Depot_5;Depot_8;3;20.14
Depot_5;Depot_4;6;20.14
Depot_5;Depot_7;5;20.14
Depot_5;Depot_3;8;20.15
Depot_5;Depot_5;7;20.15
Depot_5;Depot_7;1;20.15
Depot_5;Depot_3;8;20.16
Depot_5;Depot_5;7;20.16
Depot_5;Depot_3;8;20.16
Depot_5;Depot_2;4;20.16
Depot_5;Depot_5;3;20.16
Depot_5;Depot_1;7;20.17
Depot_5;Depot_5;3;20.17
Depot_5;Depot_9;1;20.17
Depot_5;Depot_6;8;20.18
Depot_5;Depot_2;7;20.18
Depot_5;Depot_9;5;20.18
Depot_5;Depot_8;8;20.18
Depot_5;Depot_6;8;20.18
Depot_5;Depot_9;6;20.19
Depot_5;Depot_0;5;20.19
Depot_5;Depot_7;6;20.19
Depot_5;Depot_0;3;20.20
Depot_5;Depot_3;3;20.20
Depot_5;Depot_6;5;20.20
Depot_5;Depot_9;6;20.20
Depot_5;Depot_2;1;20.20
Depot_5;Depot_4;4;20.21
Depot_5;Depot_2;6;20.21
Depot_5;Depot_8;2;20.21
Depot_5;Depot_9;6;20.21
Depot_5;Depot_1;7;20.22
Depot_5;Depot_5;2;20.22
Depot_5;Depot_6;2;20.22
Depot_5;Depot_2;5;20.23
Depot_5;Depot_1;7;20.23
Depot_5;Depot_9;2;20.23
Depot_5;Depot_9;5;20.23
Depot_5;Depot_7;3;20.23
Depot_5;Depot_2;3;20.24
Depot_5;Depot_0;2;20.24
Depot_5;Depot_0;7;20.24
Depot_5;Depot_9;2;20.25
Depot_5;Depot_0;4;20.25
Depot_5;Depot_6;6;20.25
Depot_5;Depot_4;2;20.25
Depot_5;Depot_5;2;20.25
Depot_5;Depot_9;4;20.26
Depot_5;Depot_5;6;20.26
Depot_5;Depot_4;4;20.26
Depot_5;Depot_3;6;20.27
Depot_5;Depot_7;2;20.27
Depot_5;Depot_3;4;20.27
Depot_5;Depot_2;3;20.27
Depot_5;Depot_3;3;20.27
Depot_5;Depot_4;1;20.28
Depot_5;Depot_5;2;20.28
Depot_5;Depot_7;1;20.28
Depot_5;Depot_8;5;20.29
Depot_5;Depot_5;4;20.29
Depot_5;Depot_2;7;20.29
Depot_5;Depot_6;7;20.29
Depot_5;Depot_4;5;20.30
Depot_5;Depot_2;5;20.30
Depot_5;Depot_6;1;20.30
Depot_5;Depot_7;7;20.30
Depot_5;Depot_9;3;20.30
Depot_5;Depot_9;7;20.31
Depot_5;Depot_5;8;20.31
Depot_5;Depot_8;4;20.31
Depot_5;Depot_1;7;20.32
Depot_5;Depot_1;7;20.32
Depot_5;Depot_2;2;20.32
Depot_5;Depot_6;3;20.32
Depot_5;Depot_0;8;20.32
Depot_5;Depot_5;7;20.33
Depot_5;Depot_0;7;20.33
Depot_5;Depot_9;4;20.33
Depot_5;Depot_2;5;20.34
Depot_5;Depot_5;6;20.34
Depot_5;Depot_2;3;20.34
Depot_5;Depot_0;6;20.34
Depot_5;Depot_9;2;20.34
Depot_5;Depot_2;5;20.35
Depot_5;Depot_4;6;20.35
Depot_5;Depot_6;1;20.35
Depot_5;Depot_7;2;20.36
Depot_5;Depot_2;8;20.36
Depot_5;Depot_8;7;20.36
Depot_5;Depot_6;1;20.36
Depot_5;Depot_7;3;20.36
Depot_5;Depot_9;2;20.37
Depot_5;Depot_4;3;20.37
Depot_5;Depot_5;4;20.37
Depot_5;Depot_2;8;20.38
Depot_5;Depot_3;6;20.38
Depot_5;Depot_4;8;20.38
Depot_5;Depot_3;6;20.38
Depot_5;Depot_3;3;20.39
Depot_5;Depot_8;5;20.39
Depot_5;Depot_3;6;20.39
Depot_5;Depot_3;5;20.39
Depot_5;Depot_7;7;20.39
Depot_5;Depot_7;7;20.40
Depot_5;Depot_7;5;20.40
Depot_5;Depot_5;3;20.40
Depot_5;Depot_3;1;20.41
Depot_5;Depot_3;7;20.41
Depot_5;Depot_9;5;20.41
Depot_5;Depot_9;7;20.41
Depot_5;Depot_4;3;20.41
Depot_5;Depot_7;8;20.42
Depot_5;Depot_0;6;20.42
Depot_5;Depot_0;2;20.42
Depot_5;Depot_5;7;20.43
Depot_5;Depot_0;6;20.43
Depot_5;Depot_9;4;20.43
Depot_5;Depot_8;6;20.43
Depot_5;Depot_3;3;20.43
Depot_5;Depot_0;6;20.44
Depot_5;Depot_3;5;20.44
Depot_5;Depot_9;5;20.44
Depot_5;Depot_9;3;20.45
Depot_5;Depot_9;8;20.45
Depot_5;Depot_9;5;20.45
Depot_5;Depot_8;2;20.45
Depot_5;Depot_8;3;20.45
Depot_5;Depot_5;4;20.46
Depot_5;Depot_1;2;20.46
Depot_5;Depot_3;7;20.46
Depot_5;Depot_3;3;20.46
Depot_5;Depot_8;7;20.47
Depot_5;Depot_0;2;20.47
Depot_5;Depot_6;5;20.47
Depot_5;Depot_5;7;20.48
Depot_5;Depot_1;7;20.48
Depot_5;Depot_0;8;20.48
Depot_5;Depot_0;5;20.48
Depot_5;Depot_6;7;20.48
Depot_5;Depot_9;3;20.49
Depot_5;Depot_3;4;20.49
Depot_5;Depot_5;8;20.49
Depot_5;Depot_6;3;20.50
Depot_5;Depot_8;5;20.50
Depot_5;Depot_4;3;20.50
Depot_5;Depot_8;7;20.50
Depot_5;Depot_1;2;20.50
Depot_5;Depot_2;1;20.51
Depot_5;Depot_4;2;20.51
Depot_5;Depot_7;7;20.51
Depot_5;Depot_0;2;20.52
Depot_5;Depot_9;3;20.52
Depot_5;Depot_0;6;20.52
Depot_5;Depot_4;1;20.52
Depot_5;Depot_4;4;20.52
Depot_5;Depot_4;5;20.53
Depot_5;Depot_8;7;20.53
Depot_5;Depot_5;2;20.53
Depot_5;Depot_0;7;20.54
Depot_5;Depot_5;8;20.54
Depot_5;Depot_1;2;20.54
Depot_5;Depot_7;7;20.54
Depot_5;Depot_0;8;20.55
Depot_5;Depot_9;3;20.55
Depot_5;Depot_8;3;20.55
Depot_5;Depot_9;4;20.55
Depot_5;Depot_4;6;20.55
Depot_5;Depot_9;4;20.56
Depot_5;Depot_1;6;20.56
Depot_5;Depot_5;7;20.56
Depot_5;Depot_8;4;20.57
Depot_5;Depot_0;6;20.57
Depot_5;Depot_0;4;20.57
Depot_5;Depot_1;8;20.57
Depot_5;Depot_0;1;20.57
Depot_5;Depot_9;1;20.58
Depot_5;Depot_3;7;20.58
Depot_5;Depot_5;3;20.58
Depot_5;Depot_4;1;20.59
Depot_5;Depot_4;2;20.59
Depot_5;Depot_6;5;20.59
Depot_5;Depot_8;4;20.59
Depot_5;Depot_7;4;20.59
Depot_5;Depot_5;3;20.60
Depot_5;Depot_8;2;20.60
Depot_5;Depot_2;8;20.60
Depot_5;Depot_9;3;20.61
Depot_5;Depot_3;8;20.61
Depot_5;Depot_5;1;20.61
Depot_5;Depot_7;8;20.61
Depot_5;Depot_5;8;20.61
Depot_5;Depot_0;6;20.62
Depot_5;Depot_5;4;20.62
Depot_5;Depot_0;8;20.62
Depot_5;Depot_3;5;20.62
Depot_5;Depot_9;3;20.63
Depot_5;Depot_3;3;20.63
Depot_5;Depot_2;3;20.63
Depot_5;Depot_9;8;20.64
Depot_5;Depot_3;1;20.64
Depot_5;Depot_7;5;20.64
Depot_5;Depot_5;4;20.64
Depot_5;Depot_7;7;20.64
Depot_5;Depot_5;6;20.65
Depot_5;Depot_1;8;20.65
Depot_5;Depot_0;4;20.65
Depot_5;Depot_7;2;20.66
Depot_5;Depot_3;5;20.66
Depot_5;Depot_2;2;20.66
Depot_5;Depot_8;5;20.66
Depot_5;Depot_2;3;20.66
Depot_5;Depot_6;2;20.67
Depot_5;Depot_2;6;20.67
Depot_5;Depot_5;2;20.67
Depot_5;Depot_5;2;20.68
Depot_5;Depot_6;8;20.68
Depot_5;Depot_6;6;20.68
Depot_5;Depot_0;5;20.68
Depot_5;Depot_0;7;20.68
Depot_5;Depot_1;6;20.69
Depot_5;Depot_0;1;20.69
Depot_5;Depot_9;6;20.69
Depot_5;Depot_8;6;20.70
Depot_5;Depot_7;4;20.70
Depot_5;Depot_5;1;20.70
Depot_5;Depot_6;3;20.70
Depot_5;Depot_0;4;20.70
Depot_5;Depot_5;7;20.71
Depot_5;Depot_7;8;20.71
Depot_5;Depot_6;8;20.71
Depot_5;Depot_1;2;20.71
Depot_5;Depot_3;6;20.72
Depot_5;Depot_0;6;20.72
Depot_5;Depot_9;7;20.72
Depot_5;Depot_2;3;20.73
Depot_5;Depot_5;7;20.73
Depot_5;Depot_4;2;20.73
Depot_5;Depot_2;5;20.73
Depot_5;Depot_4;4;20.73
Depot_5;Depot_1;3;20.74
Depot_5;Depot_1;2;20.74
Depot_5;Depot_3;2;20.74
Depot_5;Depot_7;3;20.75
Depot_5;Depot_1;7;20.75
Depot_5;Depot_2;1;20.75
Depot_5;Depot_1;1;20.75
Depot_5;Depot_2;5;20.75
Depot_5;Depot_1;6;20.76
Depot_5;Depot_0;2;20.76
Depot_5;Depot_3;8;20.76
Depot_5;Depot_2;1;20.77
Depot_5;Depot_0;3;20.77
Depot_5;Depot_2;7;20.77
Depot_5;Depot_8;6;20.77
Depot_5;Depot_0;1;20.77
Depot_5;Depot_0;5;20.78
Depot_5;Depot_5;6;20.78
Depot_5;Depot_2;2;20.78
Depot_5;Depot_1;2;20.79
Depot_5;Depot_0;8;20.79
Depot_5;Depot_6;4;20.79
Depot_5;Depot_2;6;20.79
Depot_5;Depot_1;2;20.80
Depot_5;Depot_0;3;20.80
Depot_5;Depot_0;6;20.80
Depot_5;Depot_8;1;20.80
Depot_5;Depot_7;2;20.80
Depot_5;Depot_9;4;20.81
Depot_5;Depot_4;5;20.81
Depot_5;Depot_2;7;20.81
Depot_5;Depot_2;3;20.82
Depot_5;Depot_9;6;20.82
Depot_5;Depot_8;8;20.82
Depot_5;Depot_3;2;20.82
Depot_5;Depot_6;5;20.82
Depot_5;Depot_5;7;20.83
Depot_5;Depot_3;1;20.83
Depot_5;Depot_5;1;20.83
Depot_5;Depot_7;1;20.84
Depot_5;Depot_8;1;20.84
Depot_5;Depot_6;6;20.84
Depot_5;Depot_6;3;20.84
Depot_5;Depot_2;8;20.84
Depot_5;Depot_5;8;20.85
Depot_5;Depot_7;8;20.85
Depot_5;Depot_9;5;20.85
Depot_5;Depot_2;3;20.86
Depot_5;Depot_2;7;20.86
Depot_5;Depot_2;5;20.86
Depot_5;Depot_0;4;20.86
Depot_5;Depot_6;3;20.86
Depot_5;Depot_5;5;20.87
Depot_5;Depot_2;1;20.87
Depot_5;Depot_6;1;20.87
Depot_5;Depot_0;6;20.88
Depot_5;Depot_7;5;20.88
Depot_5;Depot_5;8;20.88
Depot_5;Depot_5;8;20.88
Depot_5;Depot_9;5;20.89
Depot_5;Depot_3;5;20.89
Depot_5;Depot_9;1;20.89
Depot_5;Depot_8;4;20.89
Depot_5;Depot_7;6;20.89
Depot_5;Depot_3;8;20.90
Depot_5;Depot_2;7;20.90
Depot_5;Depot_0;3;20.90
Depot_5;Depot_7;4;20.91
Depot_5;Depot_2;4;20.91
Depot_5;Depot_1;7;20.91
Depot_5;Depot_7;8;20.91
Depot_5;Depot_3;5;20.91
Depot_5;Depot_0;6;20.92
Depot_5;Depot_8;5;20.92
Depot_5;Depot_1;7;20.92
Depot_5;Depot_8;1;20.93
Depot_5;Depot_4;3;20.93
Depot_5;Depot_3;5;20.93
Depot_5;Depot_6;7;20.93
Depot_5;Depot_8;6;20.93
Depot_5;Depot_8;2;20.94
Depot_5;Depot_5;6;20.94
Depot_5;Depot_5;5;20.94
Depot_5;Depot_9;1;20.95
Depot_5;Depot_5;3;20.95
Depot_5;Depot_0;4;20.95
Depot_5;Depot_9;1;20.95
Depot_5;Depot_5;3;20.95
Depot_5;Depot_0;4;20.96
Depot_5;Depot_7;7;20.96
Depot_5;Depot_8;8;20.96
Depot_5;Depot_1;7;20.96
Depot_5;Depot_3;3;20.97
Depot_5;Depot_4;1;20.97
Depot_5;Depot_6;4;20.97
Depot_5;Depot_4;2;20.98
Depot_5;Depot_8;6;20.98
Depot_5;Depot_2;8;20.98
Depot_5;Depot_3;3;20.98
Depot_5;Depot_5;8;20.98
Depot_5;Depot_6;3;20.99
Depot_5;Depot_1;8;20.99
Depot_5;Depot_6;2;20.99
Depot_5;Depot_1;2;21.00
Depot_5;Depot_2;3;21.00
Depot_5;Depot_9;6;21.00
Depot_5;Depot_7;3;21.00
Depot_5;Depot_1;1;21.00
Depot_5;Depot_8;7;21.01
Depot_5;Depot_6;2;21.01
Depot_5;Depot_7;5;21.01
Depot_5;Depot_3;7;21.02
Depot_5;Depot_6;5;21.02
Depot_5;Depot_1;7;21.02
Depot_5;Depot_6;6;21.02
Depot_5;Depot_8;6;21.02
Depot_5;Depot_9;7;21.03
Depot_5;Depot_1;7;21.03
Depot_5;Depot_9;1;21.03
Depot_5;Depot_6;5;21.04
Depot_5;Depot_9;7;21.04
Depot_5;Depot_7;4;21.04
Depot_5;Depot_6;6;21.04
Depot_5;Depot_2;4;21.05
Depot_5;Depot_7;3;21.05
Depot_5;Depot_2;8;21.05
Depot_5;Depot_9;3;21.05
Depot_5;Depot_0;2;21.05
Depot_5;Depot_7;7;21.06
Depot_5;Depot_5;2;21.06
Depot_5;Depot_9;3;21.06
Depot_5;Depot_8;3;21.07
Depot_5;Depot_0;2;21.07
Depot_5;Depot_2;2;21.07
Depot_5;Depot_5;1;21.07
Depot_5;Depot_4;5;21.07
Depot_5;Depot_1;5;21.08
Depot_5;Depot_4;2;21.08
Depot_5;Depot_4;7;21.08
Depot_5;Depot_0;6;21.09
Depot_5;Depot_9;3;21.09
Depot_5;Depot_6;3;21.09
Depot_5;Depot_9;7;21.09
Depot_5;Depot_4;1;21.09
Depot_5;Depot_7;8;21.10
Depot_5;Depot_7;4;21.10
Depot_5;Depot_6;7;21.10
Depot_5;Depot_4;4;21.11
Depot_5;Depot_8;8;21.11
Depot_5;Depot_4;5;21.11
Depot_5;Depot_8;1;21.11
Depot_5;Depot_8;6;21.11
Depot_5;Depot_5;5;21.12
Depot_5;Depot_5;1;21.12
Depot_5;Depot_7;7;21.12
Depot_5;Depot_9;7;21.12
Depot_5;Depot_1;2;21.13
Depot_5;Depot_5;4;21.13
Depot_5;Depot_0;7;21.13
Depot_5;Depot_4;7;21.14
Depot_5;Depot_0;8;21.14
Depot_5;Depot_0;8;21.14
Depot_5;Depot_2;3;21.14
Depot_5;Depot_6;8;21.14
Depot_5;Depot_0;8;21.15
Depot_5;Depot_1;1;21.15
Depot_5;Depot_7;4;21.15
Depot_5;Depot_1;4;21.16
Depot_5;Depot_3;3;21.16
Depot_5;Depot_6;2;21.16
Depot_5;Depot_8;2;21.16
Depot_5;Depot_4;7;21.16
Depot_5;Depot_4;5;21.17
Depot_5;Depot_0;5;21.17
Depot_5;Depot_2;8;21.17
Depot_5;Depot_0;1;21.18
Depot_5;Depot_2;6;21.18
Depot_5;Depot_0;8;21.18
Depot_5;Depot_6;2;21.18
Depot_5;Depot_8;4;21.18
Depot_5;Depot_4;5;21.19
Depot_5;Depot_5;1;21.19
Depot_5;Depot_9;6;21.19
Depot_5;Depot_7;3;21.20
Depot_5;Depot_8;4;21.20
Depot_5;Depot_0;8;21.20
Depot_5;Depot_0;7;21.20
Depot_5;Depot_2;8;21.20
Depot_5;Depot_3;7;21.21
Depot_5;Depot_3;4;21.21
Depot_5;Depot_8;1;21.21
Depot_5;Depot_6;3;21.21
Depot_5;Depot_3;2;21.22
Depot_5;Depot_4;1;21.22
